ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GeneSet
BP,GO:0008306,associative learning,2/24,90/18986,0.022222222222222223,17.579629629629633,5.608929608973418,0.005731050901028957,0.056001821797402325,0.034612424867539834,GRIN1/SLC1A1,2,all_25
BP,GO:0015850,organic hydroxy compound transport,3/24,292/18986,0.010273972602739725,8.127568493150685,4.366671849694893,0.0057371896948409115,0.056001821797402325,0.034612424867539834,APOC1/SLC44A1/SLC6A3,3,all_25
BP,GO:0051591,response to cAMP,2/24,91/18986,0.02197802197802198,17.386446886446887,5.574435479503842,0.005855334654757367,0.05631454212075467,0.03480570444933172,PFKFB1/SLC6A3,2,all_25
BP,GO:0006576,biogenic amine metabolic process,2/24,99/18986,0.020202020202020204,15.981481481481483,5.316915024168962,0.006893795186752216,0.06534118916139058,0.040384704068845936,SLC1A1/SLC6A3,2,all_25
BP,GO:0000041,transition metal ion transport,2/24,102/18986,0.0196078431372549,15.511437908496731,5.227961592959142,0.007303271845085638,0.06727239136177475,0.04157830079337117,SLC1A1/TRPM7,2,all_25
BP,GO:0015807,L-amino acid transport,2/24,102/18986,0.0196078431372549,15.511437908496731,5.227961592959142,0.007303271845085638,0.06727239136177475,0.04157830079337117,SLC1A1/SLC25A15,2,all_25
BP,GO:0043279,response to alkaloid,2/24,103/18986,0.019417475728155338,15.360841423948218,5.199144080200749,0.007442170736270267,0.0675997175211216,0.04178060764221905,SLC1A1/SLC6A3,2,all_25
BP,GO:1990542,mitochondrial transmembrane transport,2/24,104/18986,0.019230769230769232,15.213141025641027,5.1707267601275,0.007582267967945236,0.06792881165802991,0.04198400720534926,SLC25A15/SLC25A20,2,all_25
BP,GO:0050890,cognition,3/24,329/18986,0.00911854103343465,7.213525835866261,4.044678459675492,0.007968399103056734,0.07042341909998791,0.04352582155865983,GRIN1/SLC1A1/SLC6A3,3,all_25
BP,GO:0003333,amino acid transmembrane transport,2/24,108/18986,0.018518518518518517,14.64969135802469,5.060874511010565,0.008154580584629494,0.07110794269796919,0.043948897466634745,SLC1A1/SLC25A15,2,all_25
BP,GO:0008202,steroid metabolic process,3/24,334/18986,0.008982035928143712,7.105538922155688,4.005007969861342,0.00830404340269166,0.07145847875474139,0.04416554939935731,APOC1/CYP2E1/HSD11B1,3,all_25
BP,GO:0006790,sulfur compound metabolic process,3/24,338/18986,0.008875739644970414,7.021449704142012,3.973856072247095,0.008578525092531732,0.07286175857812667,0.04503285899565531,SLC1A1/TECR/TKTL1,3,all_25
BP,GO:0006672,ceramide metabolic process,2/24,112/18986,0.017857142857142856,14.126488095238095,4.956720556119878,0.0087458283995837955,0.07333040735035644,0.04532251154440186,ALOXE3/GBA3,2,all_25
BP,GO:0034440,lipid oxidation,2/24,114/18986,0.017543859649122806,13.878654970760232,4.9066244708694455,0.009048493824373382,0.0741612089085151,0.04583599584881668,ALOX15/ALOXE3,2,all_25
BP,GO:0010038,response to metal ion,3/24,345/18986,0.008695652173913044,6.878985507246377,3.920542664697045,0.009071707511744966,0.0741612089085151,0.04583599584881668,ALOX15/SLC1A1/SLC6A3,3,all_25
BP,GO:0070588,calcium ion transmembrane transport,3/24,348/18986,0.008620689655172414,6.8196839080459775,3.898147028835505,0.009288099590057766,0.07499280409750345,0.046349970663836025,GRIN1/TPCN1/TRPM7,3,all_25
BP,GO:0046942,carboxylic acid transport,3/24,357/18986,0.008403361344537815,6.647759103641456,3.8325193078344357,0.009955498064129835,0.07904218832639023,0.04885272866140971,SLC1A1/SLC25A15/SLC25A20,3,all_25
BP,GO:0015849,organic acid transport,3/24,358/18986,0.008379888268156424,6.629189944134079,3.8253673989550743,0.010031348059771237,0.07904218832639023,0.04885272866140971,SLC1A1/SLC25A15/SLC25A20,3,all_25
BP,GO:0062014,negative regulation of small molecule metabolic process,2/24,125/18986,0.016,12.657333333333334,4.652010801433906,0.010795876855965428,0.08405361266430227,0.05195008411893139,APOC1/PFKFB1,2,all_25
BP,GO:0009185,ribonucleoside diphosphate metabolic process,2/24,126/18986,0.015873015873015872,12.556878306878305,4.630456610752981,0.010961590181151127,0.08433976445262162,0.05212694278095398,PFKFB1/RRM2,2,all_25
BP,GO:0045471,response to ethanol,2/24,129/18986,0.015503875968992248,12.26485788113695,4.567232517463179,0.011465503808543161,0.08654961537460329,0.05349276083027148,GRIN1/SLC6A3,2,all_25
BP,GO:0009132,nucleoside diphosphate metabolic process,2/24,133/18986,0.015037593984962405,11.895989974937343,4.4861225386302825,0.01215308685274029,0.08654961537460329,0.05349276083027148,PFKFB1/RRM2,2,all_25
BP,GO:0046683,response to organophosphorus,2/24,135/18986,0.014814814814814815,11.719753086419752,4.446858600630325,0.012503554819636649,0.08654961537460329,0.05349276083027148,PFKFB1/SLC6A3,2,all_25
BP,GO:0006591,ornithine metabolic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,ASL,1,all_25
BP,GO:0006646,phosphatidylethanolamine biosynthetic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,ALOX15,1,all_25
BP,GO:0019614,catechol-containing compound catabolic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,SLC6A3,1,all_25
BP,GO:0042420,dopamine catabolic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,SLC6A3,1,all_25
BP,GO:0042424,catecholamine catabolic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,SLC6A3,1,all_25
BP,GO:0071314,cellular response to cocaine,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,SLC1A1,1,all_25
BP,GO:0150172,regulation of phosphatidylcholine metabolic process,1/24,10/18986,0.1,79.10833333333333,8.789494234730645,0.012572191835760416,0.08654961537460329,0.05349276083027148,APOC1,1,all_25
BP,GO:0006678,glucosylceramide metabolic process,1/24,11/18986,0.09090909090909091,71.91666666666667,8.369945204461334,0.013821046567840223,0.09038964455367506,0.05586612507421733,GBA3,1,all_25
BP,GO:0015871,choline transport,1/24,11/18986,0.09090909090909091,71.91666666666667,8.369945204461334,0.013821046567840223,0.09038964455367506,0.05586612507421733,SLC44A1,1,all_25
BP,GO:0046477,glycosylceramide catabolic process,1/24,11/18986,0.09090909090909091,71.91666666666667,8.369945204461334,0.013821046567840223,0.09038964455367506,0.05586612507421733,GBA3,1,all_25
BP,GO:0046689,response to mercury ion,1/24,11/18986,0.09090909090909091,71.91666666666667,8.369945204461334,0.013821046567840223,0.09038964455367506,0.05586612507421733,SLC1A1,1,all_25
BP,GO:0070778,L-aspartate transmembrane transport,1/24,11/18986,0.09090909090909091,71.91666666666667,8.369945204461334,0.013821046567840223,0.09038964455367506,0.05586612507421733,SLC1A1,1,all_25
BP,GO:0000101,sulfur amino acid transport,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,SLC1A1,1,all_25
BP,GO:0019336,phenol-containing compound catabolic process,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,SLC6A3,1,all_25
BP,GO:0034379,very-low-density lipoprotein particle assembly,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,APOC1,1,all_25
BP,GO:0042416,dopamine biosynthetic process,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,SLC6A3,1,all_25
BP,GO:0051583,dopamine uptake involved in synaptic transmission,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,SLC6A3,1,all_25
BP,GO:0051934,catecholamine uptake involved in synaptic transmission,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,SLC6A3,1,all_25
BP,GO:0060192,negative regulation of lipase activity,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,APOC1,1,all_25
BP,GO:0098976,excitatory chemical synaptic transmission,1/24,12/18986,0.08333333333333333,65.9236111111111,8.003550564642103,0.015068387536607886,0.09124745786056997,0.05639630423057923,GRIN1,1,all_25
BP,GO:0014074,response to purine-containing compound,2/24,150/18986,0.013333333333333334,10.547777777777778,4.1765957428052785,0.01527141862382383,0.09162851174294298,0.05663181797728973,PFKFB1/SLC6A3,2,all_25
BP,GO:0010960,magnesium ion homeostasis,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,TRPM7,1,all_25
BP,GO:0015838,amino-acid betaine transport,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,SLC25A20,1,all_25
BP,GO:0042761,very long-chain fatty acid biosynthetic process,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,TECR,1,all_25
BP,GO:0043652,engulfment of apoptotic cell,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,ALOX15,1,all_25
BP,GO:0060134,prepulse inhibition,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,SLC6A3,1,all_25
BP,GO:0075509,endocytosis involved in viral entry into host cell,1/24,13/18986,0.07692307692307693,60.85256410256411,7.679895023884032,0.016314216497244516,0.09176179026088008,0.056714191952644384,TPCN1,1,all_25
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,2/24,157/18986,0.012738853503184714,10.077494692144375,4.06322669030826,0.016645528598025847,0.09176179026088008,0.056714191952644384,PLA2G4E/SLC1A1,2,all_25
BP,GO:0007612,learning,2/24,159/18986,0.012578616352201259,9.950733752620545,4.032138954008844,0.017047568669553367,0.09176179026088008,0.056714191952644384,GRIN1/SLC1A1,2,all_25
BP,GO:0006000,fructose metabolic process,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,PFKFB1,1,all_25
BP,GO:0009263,deoxyribonucleotide biosynthetic process,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,RRM2,1,all_25
BP,GO:0009265,2'-deoxyribonucleotide biosynthetic process,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,RRM2,1,all_25
BP,GO:0010524,positive regulation of calcium ion transport into cytosol,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,GRIN1,1,all_25
BP,GO:0030497,fatty acid elongation,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,TECR,1,all_25
BP,GO:0033700,phospholipid efflux,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,APOC1,1,all_25
BP,GO:0046385,deoxyribose phosphate biosynthetic process,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,RRM2,1,all_25
BP,GO:0051004,regulation of lipoprotein lipase activity,1/24,14/18986,0.07142857142857142,56.50595238095238,7.391215571879523,0.017558535202988113,0.09176179026088008,0.056714191952644384,APOC1,1,all_25
BP,GO:0006816,calcium ion transport,3/24,445/18986,0.006741573033707865,5.33314606741573,3.290679669613977,0.01796202594462146,0.09176179026088008,0.056714191952644384,GRIN1/TPCN1/TRPM7,3,all_25
BP,GO:0010508,positive regulation of autophagy,2/24,166/18986,0.012048192771084338,9.531124497991968,3.927528677326674,0.01848728187228505,0.09176179026088008,0.056714191952644384,DHRSX/TPCN1,2,all_25
BP,GO:0009084,glutamine family amino acid biosynthetic process,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,ASL,1,all_25
BP,GO:0035358,regulation of peroxisome proliferator activated receptor signaling pathway,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,ALOX15,1,all_25
BP,GO:0043278,response to morphine,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,SLC1A1,1,all_25
BP,GO:0060033,anatomical structure regression,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,SLC6A3,1,all_25
BP,GO:0060099,"regulation of phagocytosis, engulfment",1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,ALOX15,1,all_25
BP,GO:1903826,L-arginine transmembrane transport,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,SLC25A15,1,all_25
BP,GO:1905153,regulation of membrane invagination,1/24,15/18986,0.06666666666666667,52.73888888888889,7.131591617492145,0.01880134540513445,0.09176179026088008,0.056714191952644384,ALOX15,1,all_25
BP,GO:0015711,organic anion transport,3/24,462/18986,0.006493506493506494,5.136904761904762,3.2025651615502815,0.019825742593547493,0.09296377553113494,0.05745708965709935,SLC1A1/SLC25A15/SLC25A20,3,all_25
BP,GO:0006750,glutathione biosynthetic process,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,SLC1A1,1,all_25
BP,GO:0009313,oligosaccharide catabolic process,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,GBA3,1,all_25
BP,GO:0014072,response to isoquinoline alkaloid,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,SLC1A1,1,all_25
BP,GO:0021984,adenohypophysis development,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,SLC6A3,1,all_25
BP,GO:0034638,phosphatidylcholine catabolic process,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,APOC1,1,all_25
BP,GO:0098877,neurotransmitter receptor transport to plasma membrane,1/24,16/18986,0.0625,49.442708333333336,6.89641824319835,0.020042648853042855,0.09296377553113494,0.05745708965709935,SLC1A1,1,all_25
BP,GO:0050806,positive regulation of synaptic transmission,2/24,176/18986,0.011363636363636364,8.989583333333334,3.7883920582684203,0.020630461276177185,0.09474041849312029,0.05855515966740415,GRIN1/SLC1A1,2,all_25
BP,GO:0015697,quaternary ammonium group transport,1/24,17/18986,0.058823529411764705,46.53431372549019,6.682052574459852,0.021282447294135975,0.09474041849312029,0.05855515966740415,SLC25A20,1,all_25
BP,GO:0034375,high-density lipoprotein particle remodeling,1/24,17/18986,0.058823529411764705,46.53431372549019,6.682052574459852,0.021282447294135975,0.09474041849312029,0.05855515966740415,APOC1,1,all_25
BP,GO:0098712,L-glutamate import across plasma membrane,1/24,17/18986,0.058823529411764705,46.53431372549019,6.682052574459852,0.021282447294135975,0.09474041849312029,0.05855515966740415,SLC1A1,1,all_25
BP,GO:0141193,nuclear receptor-mediated signaling pathway,2/24,180/18986,0.011111111111111112,8.789814814814816,3.7358034648965153,0.021515687129419123,0.09474041849312029,0.05855515966740415,ALOX15/ALOXE3,2,all_25
BP,GO:0044272,sulfur compound biosynthetic process,2/24,182/18986,0.01098901098901099,8.693223443223443,3.7101184016236,0.02196420579129567,0.09474041849312029,0.05855515966740415,SLC1A1/TECR,2,all_25
BP,GO:0071248,cellular response to metal ion,2/24,183/18986,0.01092896174863388,8.645719489981785,3.697423376578153,0.02218993239004872,0.09474041849312029,0.05855515966740415,ALOX15/SLC1A1,2,all_25
BP,GO:0019184,nonribosomal peptide biosynthetic process,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,SLC1A1,1,all_25
BP,GO:0019373,epoxygenase P450 pathway,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,CYP2E1,1,all_25
BP,GO:0042053,regulation of dopamine metabolic process,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,SLC6A3,1,all_25
BP,GO:0042069,regulation of catecholamine metabolic process,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,SLC6A3,1,all_25
BP,GO:0090494,dopamine uptake,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,SLC6A3,1,all_25
BP,GO:0097401,synaptic vesicle lumen acidification,1/24,18/18986,0.05555555555555555,43.949074074074076,6.485569803902618,0.02252074247389968,0.09474041849312029,0.05855515966740415,ATP6V0A4,1,all_25
BP,GO:0006839,mitochondrial transport,2/24,188/18986,0.010638297872340425,8.415780141843971,3.6353714995168573,0.02333313385462804,0.09474041849312029,0.05855515966740415,SLC25A15/SLC25A20,2,all_25
BP,GO:0007625,grooming behavior,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,SLC1A1,1,all_25
BP,GO:0016137,glycoside metabolic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,GBA3,1,all_25
BP,GO:0030812,negative regulation of nucleotide catabolic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,PFKFB1,1,all_25
BP,GO:0033122,negative regulation of purine nucleotide catabolic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,PFKFB1,1,all_25
BP,GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,TECR,1,all_25
BP,GO:0045820,negative regulation of glycolytic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,PFKFB1,1,all_25
BP,GO:0090493,catecholamine uptake,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,SLC6A3,1,all_25
BP,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,GRIN1,1,all_25
BP,GO:1990822,basic amino acid transmembrane transport,1/24,19/18986,0.05263157894736842,41.6359649122807,6.304590823236476,0.02375753613588949,0.09474041849312029,0.05855515966740415,SLC25A15,1,all_25
BP,GO:1902600,proton transmembrane transport,2/24,195/18986,0.010256410256410256,8.113675213675213,3.5522640671989967,0.0249739365736279,0.09558661306556608,0.05907815776143149,ATP6V0A4/CYB5A,2,all_25
BP,GO:0006525,arginine metabolic process,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,ASL,1,all_25
BP,GO:0010522,regulation of calcium ion transport into cytosol,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,GRIN1,1,all_25
BP,GO:0015810,aspartate transmembrane transport,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,SLC1A1,1,all_25
BP,GO:0046835,carbohydrate phosphorylation,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,PFKFB1,1,all_25
BP,GO:0097254,renal tubular secretion,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,ATP6V0A4,1,all_25
BP,GO:1902001,fatty acid transmembrane transport,1/24,20/18986,0.05,39.55416666666667,6.137157878339268,0.024992830021730583,0.09558661306556608,0.05907815776143149,SLC25A20,1,all_25
BP,GO:0006006,glucose metabolic process,2/24,197/18986,0.01015228426395939,8.03130287648054,3.5292785459070917,0.025451269500398728,0.09621462574139172,0.05946630659052699,PFKFB1/TKTL1,2,all_25
BP,GO:0046474,glycerophospholipid biosynthetic process,2/24,197/18986,0.01015228426395939,8.03130287648054,3.5292785459070917,0.025451269500398728,0.09621462574139172,0.05946630659052699,ALOX15/SLC44A1,2,all_25
BP,GO:0006677,glycosylceramide metabolic process,1/24,21/18986,0.047619047619047616,37.67063492063492,5.981643194732514,0.02622662587111768,0.09636074898714024,0.05955661936433584,GBA3,1,all_25
BP,GO:0010985,negative regulation of lipoprotein particle clearance,1/24,21/18986,0.047619047619047616,37.67063492063492,5.981643194732514,0.02622662587111768,0.09636074898714024,0.05955661936433584,APOC1,1,all_25
BP,GO:0015693,magnesium ion transport,1/24,21/18986,0.047619047619047616,37.67063492063492,5.981643194732514,0.02622662587111768,0.09636074898714024,0.05955661936433584,TRPM7,1,all_25
BP,GO:0097049,motor neuron apoptotic process,1/24,21/18986,0.047619047619047616,37.67063492063492,5.981643194732514,0.02622662587111768,0.09636074898714024,0.05955661936433584,SLC1A1,1,all_25
BP,GO:2001135,regulation of endocytic recycling,1/24,21/18986,0.047619047619047616,37.67063492063492,5.981643194732514,0.02622662587111768,0.09636074898714024,0.05955661936433584,PLA2G4E,1,all_25
BP,GO:0009713,catechol-containing compound biosynthetic process,1/24,22/18986,0.045454545454545456,35.958333333333336,5.836680715106782,0.02745892542182138,0.09867108365863286,0.060984542290222155,SLC6A3,1,all_25
BP,GO:0015802,basic amino acid transport,1/24,22/18986,0.045454545454545456,35.958333333333336,5.836680715106782,0.02745892542182138,0.09867108365863286,0.060984542290222155,SLC25A15,1,all_25
BP,GO:0042423,catecholamine biosynthetic process,1/24,22/18986,0.045454545454545456,35.958333333333336,5.836680715106782,0.02745892542182138,0.09867108365863286,0.060984542290222155,SLC6A3,1,all_25
BP,GO:0060004,reflex,1/24,22/18986,0.045454545454545456,35.958333333333336,5.836680715106782,0.02745892542182138,0.09867108365863286,0.060984542290222155,SLC1A1,1,all_25
CC,GO:0043679,axon terminus,3/25,117/19960,0.02564102564102564,20.47179487179487,7.480429321454489,4.1090302355505646e-4,0.018125021776870625,0.010902268737967293,GRIN1/SLC1A1/SLC6A3,3,all_25
CC,GO:0043083,synaptic cleft,2/25,26/19960,0.07692307692307693,61.41538461538462,10.916119092186815,4.805402816795677e-4,0.018125021776870625,0.010902268737967293,GRIN1/SLC1A1,2,all_25
CC,GO:0044306,neuron projection terminus,3/25,133/19960,0.022556390977443608,18.009022556390974,6.96960150774798,5.975281904462843e-4,0.018125021776870625,0.010902268737967293,GRIN1/SLC1A1/SLC6A3,3,all_25
CC,GO:0031901,early endosome membrane,3/25,200/19960,0.015,11.975999999999999,5.524549885172448,0.001937347615849985,0.04407465826058716,0.02651107263794716,PLA2G4E/SLC1A1/TPCN1,3,all_25
CC,GO:0150034,distal axon,3/25,281/19960,0.010676156583629894,8.523843416370108,4.498033328991828,0.005048363941973313,0.09188022374391429,0.05526629999633942,GRIN1/SLC1A1/SLC6A3,3,all_25
MF,GO:0015101,organic cation transmembrane transporter activity,5/25,82/18737,0.06097560975609756,45.7,14.827405384750959,7.03707589226183e-8,1.2455624329303439e-5,4.74076691689218e-6,SLC1A1/SLC25A15/SLC25A20/SLC44A1/SLC6A3,5,all_25
MF,GO:0022804,active transmembrane transporter activity,6/25,458/18737,0.013100436681222707,9.818515283842794,6.983937325626797,2.46290208110414e-5,0.002179668341777164,8.296091220561314e-4,ATP6V0A4/CYB5A/SLC1A1/SLC25A15/SLC44A1/SLC6A3,6,all_25
MF,GO:0005506,iron ion binding,4/25,153/18737,0.026143790849673203,19.594248366013073,8.441178486452875,4.730924113169554e-5,0.0026157956685616485,9.956046552955428e-4,ALOX15/ALOXE3/CYP2E1/RRM2,4,all_25
MF,GO:0015081,sodium ion transmembrane transporter activity,4/25,162/18737,0.024691358024691357,18.50567901234568,8.17938019794126,5.9114026408172846e-5,0.0026157956685616485,9.956046552955428e-4,GRIN1/SLC1A1/SLC6A3/TPCN1,4,all_25
MF,GO:0015280,ligand-gated sodium channel activity,2/25,18/18737,0.1111111111111111,83.27555555555554,12.764802294707204,2.580946698006576e-4,0.007647119957414764,0.0029105898142999993,GRIN1/TPCN1,2,all_25
MF,GO:0046873,metal ion transmembrane transporter activity,5/25,444/18737,0.01126126126126126,8.44009009009009,5.799299672237792,2.622668142330705e-4,0.007647119957414764,0.0029105898142999993,GRIN1/SLC1A1/SLC6A3/TPCN1/TRPM7,5,all_25
MF,GO:0015171,amino acid transmembrane transporter activity,3/25,99/18737,0.030303030303030304,22.71151515151515,7.916922879849014,3.024284728921093e-4,0.007647119957414764,0.0029105898142999993,GRIN1/SLC1A1/SLC25A15,3,all_25
MF,GO:1902936,phosphatidylinositol bisphosphate binding,3/25,108/18737,0.027777777777777776,20.818888888888885,7.549961692236421,3.9053943350053627e-4,0.00790590014847414,0.003009084802273833,ALOX15/PLA2G4E/TPCN1,3,all_25
MF,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",2/25,24/18737,0.08333333333333333,62.45666666666666,11.01162091060397,4.6330356660205887e-4,0.00790590014847414,0.003009084802273833,ALOX15/ALOXE3,2,all_25
MF,GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",2/25,25/18737,0.08,59.958400000000005,10.78211421394559,5.031792468273688e-4,0.00790590014847414,0.003009084802273833,ALOX15/ALOXE3,2,all_25
MF,GO:0022853,active monoatomic ion transmembrane transporter activity,4/25,287/18737,0.013937282229965157,10.445714285714287,5.894214097239822,5.290240354844578e-4,0.00790590014847414,0.003009084802273833,ATP6V0A4/CYB5A/SLC1A1/SLC6A3,4,all_25
MF,GO:0015291,secondary active transmembrane transporter activity,4/25,288/18737,0.013888888888888888,10.409444444444443,5.881961122667119,5.359932304050265e-4,0.00790590014847414,0.003009084802273833,SLC1A1/SLC25A15/SLC44A1/SLC6A3,4,all_25
MF,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",2/25,28/18737,0.07142857142857142,53.534285714285716,10.168219172066369,6.324527921963419e-4,0.008574278586157833,0.0032634780226827318,PLA2G4E/TPCN1,2,all_25
MF,GO:0005262,calcium channel activity,3/25,131/18737,0.022900763358778626,17.163664122137405,6.785741254194344,6.863916254799519e-4,0.008574278586157833,0.0032634780226827318,GRIN1/TPCN1/TRPM7,3,all_25
MF,GO:0099604,ligand-gated calcium channel activity,2/25,30/18737,0.06666666666666667,49.96533333333333,9.810600891040362,7.26633778487952e-4,0.008574278586157833,0.0032634780226827318,GRIN1/TPCN1,2,all_25
MF,GO:0015085,calcium ion transmembrane transporter activity,3/25,148/18737,0.02027027027027027,15.192162162162163,6.335775024970924,9.777087966609727e-4,0.01081590356306201,0.0041166686175198855,GRIN1/TPCN1/TRPM7,3,all_25
